order_id,order_date,customer_id,product_id,product_name,product_cost,quantity,selling_price,total_cost,total_sale,total_profit,campaign_id,order_month
O04495,2025-07-24,C0289,P016,SPF 50 Sunscreen,1093.54,2,1568.83,2187.08,3137.66,950.58,M04,2025-07
O04496,2025-10-21,C0616,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,Organic,2025-10
O04497,2025-04-30,C0518,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,M02,2025-04
O04498,2025-07-11,C0988,P022,Volumizing Spray,292.18,3,517.27,876.54,1551.81,675.27,M04,2025-07
O04499,2025-03-18,C0191,P012,Athliesure Wear,777.17,1,1118.83,777.17,1118.83,341.66,M08,2025-03
O04500,2025-09-27,C0956,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,Organic,2025-09
O04501,2025-04-20,C0275,P003,Anti-Frizz Serum,154.97,1,265.18,154.97,265.18,110.21,M06,2025-04
O04502,2025-05-27,C0903,P008,Exfoliating Scrub,810.3,4,1426.46,3241.2,5705.84,2464.64,Organic,2025-05
O04503,2025-08-06,C1053,P004,Daily Multivitamin,151.95,2,278.02,303.9,556.04,252.14,M06,2025-08
O04504,2025-09-15,C0123,P002,SPF 50 Sunscreen,190.04,1,365.12,190.04,365.12,175.08,Organic,2025-09
O04505,2025-10-02,C0499,P016,SPF 50 Sunscreen,1093.54,1,1568.83,1093.54,1568.83,475.29,M02,2025-10
O04506,2025-06-16,C0133,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,M08,2025-06
O04507,2025-10-01,C0350,P014,Argan Oil Shampoo,1020.09,1,1782.36,1020.09,1782.36,762.27,Organic,2025-10
O04508,2025-01-08,C1124,P016,SPF 50 Sunscreen,1093.54,1,1568.83,1093.54,1568.83,475.29,M02,2025-01
O04509,2025-01-24,C0831,P020,Pre-Workout Formula,671.71,5,1257.35,3358.55,6286.75,2928.2,M05,2025-01
O04510,2025-03-07,C0931,P011,Pull-up Set,824.85,1,1247.08,824.85,1247.08,422.23,M01,2025-03
O04511,2025-03-15,C0877,P028,Hair Growth Oil,729.97,5,1124.06,3649.85,5620.3,1970.45,Organic,2025-03
O04512,2025-05-06,C0148,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,Organic,2025-05
O04513,2025-04-02,C0402,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,M01,2025-04
O04514,2025-04-05,C0112,P007,Benchpress Bench and Bar,821.09,2,1637.92,1642.18,3275.84,1633.66,Organic,2025-04
O04515,2025-08-10,C0687,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,Organic,2025-08
O04516,2025-01-10,C0669,P022,Volumizing Spray,292.18,2,517.27,584.36,1034.54,450.18,M02,2025-01
O04517,2025-02-19,C0315,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,M08,2025-02
O04518,2025-01-19,C0646,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M03,2025-01
O04519,2025-01-10,C0823,P004,Daily Multivitamin,151.95,4,278.02,607.8,1112.08,504.28,Organic,2025-01
O04520,2025-04-16,C1064,P028,Hair Growth Oil,729.97,2,1124.06,1459.94,2248.12,788.18,M03,2025-04
O04521,2025-05-23,C0065,P002,SPF 50 Sunscreen,190.04,3,365.12,570.12,1095.36,525.24,M03,2025-05
O04522,2025-04-05,C0361,P022,Volumizing Spray,292.18,1,517.27,292.18,517.27,225.09,M03,2025-04
O04523,2025-12-02,C0196,P001,Pre-Workout Formula,81.87,5,147.52,409.35,737.6,328.25,Organic,2025-12
O04524,2025-02-08,C0426,P004,Daily Multivitamin,151.95,3,278.02,455.85,834.06,378.21,M04,2025-02
O04525,2025-04-25,C0207,P019,Grip Strength Tool,491.38,2,775.01,982.76,1550.02,567.26,M03,2025-04
O04526,2025-07-06,C1059,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-07
O04527,2025-03-01,C0440,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,M05,2025-03
O04528,2025-06-21,C0844,P027,Sweatband,196.1,3,371.46,588.3,1114.38,526.08,M04,2025-06
O04529,2025-06-05,C1026,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,M05,2025-06
O04530,2025-11-09,C0877,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,M07,2025-11
O04531,2025-08-08,C0549,P007,Benchpress Bench and Bar,821.09,2,1637.92,1642.18,3275.84,1633.66,Organic,2025-08
O04532,2025-10-26,C0507,P012,Athliesure Wear,777.17,4,1118.83,3108.68,4475.32,1366.64,Organic,2025-10
O04533,2025-11-22,C0970,P022,Volumizing Spray,292.18,2,517.27,584.36,1034.54,450.18,M06,2025-11
O04534,2025-04-01,C0967,P020,Pre-Workout Formula,671.71,2,1257.35,1343.42,2514.7,1171.28,M02,2025-04
O04535,2025-06-21,C0364,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,Organic,2025-06
O04536,2025-07-26,C0681,P012,Athliesure Wear,777.17,5,1118.83,3885.85,5594.15,1708.3,Organic,2025-07
O04537,2025-05-17,C0799,P016,SPF 50 Sunscreen,1093.54,2,1568.83,2187.08,3137.66,950.58,M04,2025-05
O04538,2025-11-24,C0125,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,Organic,2025-11
O04539,2025-08-02,C0216,P010,Plant-Based Protein,143.45,3,276.22,430.35,828.66,398.31,M06,2025-08
O04540,2025-04-23,C0829,P008,Exfoliating Scrub,810.3,5,1426.46,4051.5,7132.3,3080.8,Organic,2025-04
O04541,2025-03-23,C0905,P010,Plant-Based Protein,143.45,3,276.22,430.35,828.66,398.31,Organic,2025-03
O04542,2025-07-21,C0651,P014,Argan Oil Shampoo,1020.09,2,1782.36,2040.18,3564.72,1524.54,M07,2025-07
O04543,2025-03-07,C1181,P025,Scalp Detox Scrub,993.64,5,1765.1,4968.2,8825.5,3857.3,Organic,2025-03
O04544,2025-05-08,C0594,P005,Hair Growth Oil,81.19,2,150.42,162.38,300.84,138.46,Organic,2025-05
O04545,2025-12-29,C0796,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,Organic,2025-12
O04546,2025-03-19,C0212,P010,Plant-Based Protein,143.45,3,276.22,430.35,828.66,398.31,M03,2025-03
O04547,2025-11-25,C0857,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,Organic,2025-11
O04548,2025-10-08,C0460,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,M05,2025-10
O04549,2025-07-30,C0673,P018,Weight-Lifting Shoes,749.33,5,1307.8,3746.65,6539.0,2792.35,Organic,2025-07
O04550,2025-05-07,C1184,P022,Volumizing Spray,292.18,1,517.27,292.18,517.27,225.09,M02,2025-05
O04551,2025-07-21,C1103,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,M08,2025-07
O04552,2025-10-30,C0485,P021,Exfoliating Scrub,236.38,5,410.46,1181.9,2052.3,870.4,Organic,2025-10
O04553,2025-10-07,C0159,P026,Tracksuit,581.63,4,851.7,2326.52,3406.8,1080.28,M04,2025-10
O04554,2025-12-11,C0171,P017,Gentle Facial Cleanser,1005.92,1,1746.32,1005.92,1746.32,740.4,M04,2025-12
O04555,2025-12-22,C0182,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,M08,2025-12
O04556,2025-04-17,C0268,P016,SPF 50 Sunscreen,1093.54,4,1568.83,4374.16,6275.32,1901.16,M03,2025-04
O04557,2025-01-03,C0561,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,Organic,2025-01
O04558,2025-09-04,C0040,P018,Weight-Lifting Shoes,749.33,5,1307.8,3746.65,6539.0,2792.35,Organic,2025-09
O04559,2025-07-17,C0564,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,M03,2025-07
O04560,2025-03-04,C0816,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,M05,2025-03
O04561,2025-08-15,C0377,P013,Running Shoes,139.5,3,249.72,418.5,749.16,330.66,Organic,2025-08
O04562,2025-03-15,C1185,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,M05,2025-03
O04563,2025-06-26,C0831,P025,Scalp Detox Scrub,993.64,2,1765.1,1987.28,3530.2,1542.92,Organic,2025-06
O04564,2025-04-08,C0223,P020,Pre-Workout Formula,671.71,4,1257.35,2686.84,5029.4,2342.56,M05,2025-04
O04565,2025-01-06,C0810,P007,Benchpress Bench and Bar,821.09,5,1637.92,4105.45,8189.6,4084.15,M02,2025-01
O04566,2025-12-08,C0372,P004,Daily Multivitamin,151.95,4,278.02,607.8,1112.08,504.28,Organic,2025-12
O04567,2025-07-16,C0599,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,M07,2025-07
O04568,2025-08-20,C0053,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,Organic,2025-08
O04569,2025-10-09,C0448,P008,Exfoliating Scrub,810.3,3,1426.46,2430.9,4279.38,1848.48,M02,2025-10
O04570,2025-01-17,C0798,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M01,2025-01
O04571,2025-02-28,C0506,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-02
O04572,2025-10-27,C0167,P002,SPF 50 Sunscreen,190.04,2,365.12,380.08,730.24,350.16,M05,2025-10
O04573,2025-05-20,C0976,P007,Benchpress Bench and Bar,821.09,4,1637.92,3284.36,6551.68,3267.32,Organic,2025-05
O04574,2025-12-03,C0421,P026,Tracksuit,581.63,3,851.7,1744.89,2555.1,810.21,M02,2025-12
O04575,2025-05-25,C1154,P002,SPF 50 Sunscreen,190.04,5,365.12,950.2,1825.6,875.4,Organic,2025-05
O04576,2025-05-16,C0128,P003,Anti-Frizz Serum,154.97,1,265.18,154.97,265.18,110.21,Organic,2025-05
O04577,2025-09-10,C0444,P020,Pre-Workout Formula,671.71,1,1257.35,671.71,1257.35,585.64,M05,2025-09
O04578,2025-10-06,C0213,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,M05,2025-10
O04579,2025-10-24,C0171,P021,Exfoliating Scrub,236.38,1,410.46,236.38,410.46,174.08,M05,2025-10
O04580,2025-12-02,C0331,P029,Tennis Outfit,1047.18,1,1805.86,1047.18,1805.86,758.68,M07,2025-12
O04581,2025-08-02,C0244,P030,Vitamin C Serum,1052.65,4,1994.92,4210.6,7979.68,3769.08,Organic,2025-08
O04582,2025-01-17,C0149,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,Organic,2025-01
O04583,2025-05-07,C0296,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,Organic,2025-05
O04584,2025-04-13,C1028,P009,SPF 50 Sunscreen,332.29,3,509.1,996.87,1527.3,530.43,M05,2025-04
O04585,2025-03-21,C0430,P002,SPF 50 Sunscreen,190.04,3,365.12,570.12,1095.36,525.24,M07,2025-03
O04586,2025-02-01,C0980,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,Organic,2025-02
O04587,2025-02-19,C0205,P016,SPF 50 Sunscreen,1093.54,2,1568.83,2187.08,3137.66,950.58,Organic,2025-02
O04588,2025-07-15,C0164,P002,SPF 50 Sunscreen,190.04,3,365.12,570.12,1095.36,525.24,Organic,2025-07
O04589,2025-02-20,C0177,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M03,2025-02
O04590,2025-12-28,C1194,P004,Daily Multivitamin,151.95,3,278.02,455.85,834.06,378.21,Organic,2025-12
O04591,2025-01-09,C0622,P005,Hair Growth Oil,81.19,4,150.42,324.76,601.68,276.92,Organic,2025-01
O04592,2025-01-03,C1067,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,Organic,2025-01
O04593,2025-02-15,C0189,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,M08,2025-02
O04594,2025-11-20,C0650,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,Organic,2025-11
O04595,2025-12-23,C0437,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,M06,2025-12
O04596,2025-09-09,C0604,P013,Running Shoes,139.5,4,249.72,558.0,998.88,440.88,M02,2025-09
O04597,2025-05-03,C0164,P018,Weight-Lifting Shoes,749.33,1,1307.8,749.33,1307.8,558.47,Organic,2025-05
O04598,2025-09-13,C0228,P010,Plant-Based Protein,143.45,4,276.22,573.8,1104.88,531.08,M05,2025-09
O04599,2025-03-28,C0311,P008,Exfoliating Scrub,810.3,1,1426.46,810.3,1426.46,616.16,M01,2025-03
O04600,2025-02-08,C0487,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,Organic,2025-02
O04601,2025-04-22,C0106,P011,Pull-up Set,824.85,4,1247.08,3299.4,4988.32,1688.92,M07,2025-04
O04602,2025-12-05,C0796,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M05,2025-12
O04603,2025-06-26,C0343,P011,Pull-up Set,824.85,3,1247.08,2474.55,3741.24,1266.69,M08,2025-06
O04604,2025-06-09,C0154,P029,Tennis Outfit,1047.18,1,1805.86,1047.18,1805.86,758.68,M06,2025-06
O04605,2025-05-25,C0134,P016,SPF 50 Sunscreen,1093.54,4,1568.83,4374.16,6275.32,1901.16,M05,2025-05
O04606,2025-09-24,C0736,P017,Gentle Facial Cleanser,1005.92,4,1746.32,4023.68,6985.28,2961.6,M05,2025-09
O04607,2025-09-17,C0453,P019,Grip Strength Tool,491.38,1,775.01,491.38,775.01,283.63,M02,2025-09
O04608,2025-10-30,C0698,P021,Exfoliating Scrub,236.38,4,410.46,945.52,1641.84,696.32,M07,2025-10
O04609,2025-04-17,C0746,P012,Athliesure Wear,777.17,5,1118.83,3885.85,5594.15,1708.3,M03,2025-04
O04610,2025-04-05,C0177,P015,Anti-Aging Night Cream,732.53,4,1438.69,2930.12,5754.76,2824.64,M07,2025-04
O04611,2025-03-10,C0741,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,M05,2025-03
O04612,2025-07-15,C0017,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M01,2025-07
O04613,2025-02-12,C0563,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,Organic,2025-02
O04614,2025-01-03,C0775,P027,Sweatband,196.1,5,371.46,980.5,1857.3,876.8,Organic,2025-01
O04615,2025-08-04,C0369,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,M08,2025-08
O04616,2025-02-22,C0011,P029,Tennis Outfit,1047.18,1,1805.86,1047.18,1805.86,758.68,Organic,2025-02
O04617,2025-07-30,C1109,P014,Argan Oil Shampoo,1020.09,5,1782.36,5100.45,8911.8,3811.35,M05,2025-07
O04618,2025-02-21,C0278,P016,SPF 50 Sunscreen,1093.54,5,1568.83,5467.7,7844.15,2376.45,M08,2025-02
O04619,2025-07-28,C0394,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,Organic,2025-07
O04620,2025-03-04,C0331,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,M03,2025-03
O04621,2025-04-03,C1139,P006,Leave-In Hair Mist,529.14,2,897.09,1058.28,1794.18,735.9,M05,2025-04
O04622,2025-08-30,C0319,P011,Pull-up Set,824.85,5,1247.08,4124.25,6235.4,2111.15,M05,2025-08
O04623,2025-01-17,C0559,P001,Pre-Workout Formula,81.87,1,147.52,81.87,147.52,65.65,M05,2025-01
O04624,2025-08-20,C0238,P020,Pre-Workout Formula,671.71,2,1257.35,1343.42,2514.7,1171.28,M02,2025-08
O04625,2025-12-27,C0505,P004,Daily Multivitamin,151.95,3,278.02,455.85,834.06,378.21,Organic,2025-12
O04626,2025-06-10,C0653,P007,Benchpress Bench and Bar,821.09,4,1637.92,3284.36,6551.68,3267.32,Organic,2025-06
O04627,2025-03-26,C1087,P025,Scalp Detox Scrub,993.64,5,1765.1,4968.2,8825.5,3857.3,M01,2025-03
O04628,2025-08-12,C0241,P010,Plant-Based Protein,143.45,3,276.22,430.35,828.66,398.31,Organic,2025-08
O04629,2025-10-12,C0952,P002,SPF 50 Sunscreen,190.04,5,365.12,950.2,1825.6,875.4,M03,2025-10
O04630,2025-10-04,C0150,P001,Pre-Workout Formula,81.87,1,147.52,81.87,147.52,65.65,Organic,2025-10
O04631,2025-02-22,C0590,P020,Pre-Workout Formula,671.71,3,1257.35,2015.13,3772.05,1756.92,M02,2025-02
O04632,2025-11-10,C0259,P011,Pull-up Set,824.85,5,1247.08,4124.25,6235.4,2111.15,Organic,2025-11
O04633,2025-02-18,C0538,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,M07,2025-02
O04634,2025-08-21,C0264,P010,Plant-Based Protein,143.45,5,276.22,717.25,1381.1,663.85,M02,2025-08
O04635,2025-11-25,C1138,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,M07,2025-11
O04636,2025-04-24,C0706,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,Organic,2025-04
O04637,2025-10-14,C0052,P021,Exfoliating Scrub,236.38,2,410.46,472.76,820.92,348.16,M02,2025-10
O04638,2025-12-08,C0200,P005,Hair Growth Oil,81.19,2,150.42,162.38,300.84,138.46,Organic,2025-12
O04639,2025-11-14,C0911,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,Organic,2025-11
O04640,2025-05-03,C0825,P027,Sweatband,196.1,5,371.46,980.5,1857.3,876.8,M06,2025-05
O04641,2025-06-19,C0662,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,Organic,2025-06
O04642,2025-07-10,C1172,P019,Grip Strength Tool,491.38,3,775.01,1474.14,2325.03,850.89,Organic,2025-07
O04643,2025-01-11,C0570,P018,Weight-Lifting Shoes,749.33,2,1307.8,1498.66,2615.6,1116.94,M01,2025-01
O04644,2025-08-03,C0881,P020,Pre-Workout Formula,671.71,5,1257.35,3358.55,6286.75,2928.2,Organic,2025-08
O04645,2025-12-20,C0736,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,M07,2025-12
O04646,2025-01-08,C0137,P013,Running Shoes,139.5,1,249.72,139.5,249.72,110.22,M07,2025-01
O04647,2025-08-24,C0479,P008,Exfoliating Scrub,810.3,4,1426.46,3241.2,5705.84,2464.64,Organic,2025-08
O04648,2025-07-10,C0089,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,M03,2025-07
O04649,2025-08-16,C0191,P014,Argan Oil Shampoo,1020.09,2,1782.36,2040.18,3564.72,1524.54,M02,2025-08
O04650,2025-06-03,C1131,P019,Grip Strength Tool,491.38,1,775.01,491.38,775.01,283.63,M04,2025-06
O04651,2025-11-22,C1049,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M07,2025-11
O04652,2025-11-12,C0330,P020,Pre-Workout Formula,671.71,5,1257.35,3358.55,6286.75,2928.2,Organic,2025-11
O04653,2025-06-01,C0618,P009,SPF 50 Sunscreen,332.29,4,509.1,1329.16,2036.4,707.24,Organic,2025-06
O04654,2025-09-13,C0370,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,Organic,2025-09
O04655,2025-01-05,C0578,P018,Weight-Lifting Shoes,749.33,2,1307.8,1498.66,2615.6,1116.94,M03,2025-01
O04656,2025-05-09,C0436,P006,Leave-In Hair Mist,529.14,3,897.09,1587.42,2691.27,1103.85,M01,2025-05
O04657,2025-05-21,C0931,P003,Anti-Frizz Serum,154.97,2,265.18,309.94,530.36,220.42,M06,2025-05
O04658,2025-06-25,C0816,P008,Exfoliating Scrub,810.3,5,1426.46,4051.5,7132.3,3080.8,M06,2025-06
O04659,2025-06-11,C0578,P015,Anti-Aging Night Cream,732.53,5,1438.69,3662.65,7193.45,3530.8,Organic,2025-06
O04660,2025-07-16,C1022,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,Organic,2025-07
O04661,2025-01-08,C0569,P006,Leave-In Hair Mist,529.14,2,897.09,1058.28,1794.18,735.9,M01,2025-01
O04662,2025-05-03,C0437,P025,Scalp Detox Scrub,993.64,2,1765.1,1987.28,3530.2,1542.92,Organic,2025-05
O04663,2025-11-14,C0693,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,M03,2025-11
O04664,2025-04-24,C0170,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,Organic,2025-04
O04665,2025-03-13,C0793,P017,Gentle Facial Cleanser,1005.92,2,1746.32,2011.84,3492.64,1480.8,M01,2025-03
O04666,2025-03-13,C0892,P020,Pre-Workout Formula,671.71,4,1257.35,2686.84,5029.4,2342.56,M02,2025-03
O04667,2025-08-15,C0204,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,M03,2025-08
O04668,2025-11-04,C0269,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,M07,2025-11
O04669,2025-08-26,C0363,P018,Weight-Lifting Shoes,749.33,1,1307.8,749.33,1307.8,558.47,M04,2025-08
O04670,2025-10-30,C0832,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-10
O04671,2025-09-01,C0011,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M03,2025-09
O04672,2025-07-01,C0068,P025,Scalp Detox Scrub,993.64,2,1765.1,1987.28,3530.2,1542.92,M04,2025-07
O04673,2025-10-28,C1025,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M06,2025-10
O04674,2025-01-04,C0310,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M01,2025-01
O04675,2025-02-24,C0491,P019,Grip Strength Tool,491.38,2,775.01,982.76,1550.02,567.26,M04,2025-02
O04676,2025-09-08,C0998,P020,Pre-Workout Formula,671.71,1,1257.35,671.71,1257.35,585.64,Organic,2025-09
O04677,2025-01-02,C0045,P002,SPF 50 Sunscreen,190.04,2,365.12,380.08,730.24,350.16,Organic,2025-01
O04678,2025-11-28,C0882,P011,Pull-up Set,824.85,1,1247.08,824.85,1247.08,422.23,M03,2025-11
O04679,2025-06-24,C0576,P013,Running Shoes,139.5,4,249.72,558.0,998.88,440.88,M06,2025-06
O04680,2025-07-01,C0634,P020,Pre-Workout Formula,671.71,1,1257.35,671.71,1257.35,585.64,Organic,2025-07
O04681,2025-10-24,C0293,P020,Pre-Workout Formula,671.71,2,1257.35,1343.42,2514.7,1171.28,M06,2025-10
O04682,2025-04-22,C0480,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,Organic,2025-04
O04683,2025-11-30,C0960,P021,Exfoliating Scrub,236.38,4,410.46,945.52,1641.84,696.32,Organic,2025-11
O04684,2025-10-01,C0155,P025,Scalp Detox Scrub,993.64,3,1765.1,2980.92,5295.3,2314.38,M05,2025-10
O04685,2025-08-14,C0590,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,M02,2025-08
O04686,2025-11-11,C0723,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,Organic,2025-11
O04687,2025-12-25,C0214,P030,Vitamin C Serum,1052.65,1,1994.92,1052.65,1994.92,942.27,Organic,2025-12
O04688,2025-09-13,C0862,P014,Argan Oil Shampoo,1020.09,4,1782.36,4080.36,7129.44,3049.08,M06,2025-09
O04689,2025-04-01,C0965,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M01,2025-04
O04690,2025-10-22,C1135,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,Organic,2025-10
O04691,2025-11-28,C0977,P011,Pull-up Set,824.85,5,1247.08,4124.25,6235.4,2111.15,M02,2025-11
O04692,2025-11-16,C0320,P002,SPF 50 Sunscreen,190.04,2,365.12,380.08,730.24,350.16,M02,2025-11
O04693,2025-07-20,C1121,P016,SPF 50 Sunscreen,1093.54,4,1568.83,4374.16,6275.32,1901.16,M08,2025-07
O04694,2025-11-20,C0419,P014,Argan Oil Shampoo,1020.09,3,1782.36,3060.27,5347.08,2286.81,M03,2025-11
O04695,2025-04-12,C0996,P022,Volumizing Spray,292.18,1,517.27,292.18,517.27,225.09,M03,2025-04
O04696,2025-02-06,C0283,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,Organic,2025-02
O04697,2025-09-22,C0583,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,M04,2025-09
O04698,2025-09-12,C0171,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,Organic,2025-09
O04699,2025-11-07,C0395,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,M04,2025-11
O04700,2025-08-21,C0690,P027,Sweatband,196.1,2,371.46,392.2,742.92,350.72,M03,2025-08
O04701,2025-05-05,C0150,P023,Daily Multivitamin,271.03,2,535.19,542.06,1070.38,528.32,M07,2025-05
O04702,2025-06-26,C1029,P020,Pre-Workout Formula,671.71,4,1257.35,2686.84,5029.4,2342.56,M04,2025-06
O04703,2025-03-06,C1097,P016,SPF 50 Sunscreen,1093.54,3,1568.83,3280.62,4706.49,1425.87,M04,2025-03
O04704,2025-12-16,C0846,P016,SPF 50 Sunscreen,1093.54,3,1568.83,3280.62,4706.49,1425.87,M06,2025-12
O04705,2025-04-18,C1073,P030,Vitamin C Serum,1052.65,2,1994.92,2105.3,3989.84,1884.54,M02,2025-04
O04706,2025-05-21,C0063,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,Organic,2025-05
O04707,2025-03-25,C0877,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,M07,2025-03
O04708,2025-08-16,C0452,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,M03,2025-08
O04709,2025-09-07,C0573,P006,Leave-In Hair Mist,529.14,3,897.09,1587.42,2691.27,1103.85,Organic,2025-09
O04710,2025-04-23,C0510,P026,Tracksuit,581.63,4,851.7,2326.52,3406.8,1080.28,Organic,2025-04
O04711,2025-07-07,C0804,P022,Volumizing Spray,292.18,3,517.27,876.54,1551.81,675.27,Organic,2025-07
O04712,2025-07-17,C0962,P020,Pre-Workout Formula,671.71,4,1257.35,2686.84,5029.4,2342.56,M08,2025-07
O04713,2025-09-19,C0873,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,M05,2025-09
O04714,2025-12-29,C0247,P012,Athliesure Wear,777.17,1,1118.83,777.17,1118.83,341.66,M03,2025-12
O04715,2025-06-11,C0847,P001,Pre-Workout Formula,81.87,5,147.52,409.35,737.6,328.25,M07,2025-06
O04716,2025-06-17,C1094,P013,Running Shoes,139.5,3,249.72,418.5,749.16,330.66,Organic,2025-06
O04717,2025-03-15,C0112,P027,Sweatband,196.1,4,371.46,784.4,1485.84,701.44,Organic,2025-03
O04718,2025-08-18,C0856,P029,Tennis Outfit,1047.18,4,1805.86,4188.72,7223.44,3034.72,M04,2025-08
O04719,2025-06-13,C0045,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,M04,2025-06
